407.0,237.0,1.700550628732E9
417.0,230.0,1.700550628739E9
431.0,226.0,1.700550628744E9
444.0,222.0,1.700550628752E9
457.0,221.0,1.700550628759E9
471.0,221.0,1.700550628766E9
484.0,221.0,1.700550628772E9
500.0,223.0,1.7005506287810001E9
516.0,226.0,1.700550628787E9
532.0,230.0,1.7005506287940001E9
545.0,233.0,1.700550628801E9
555.0,236.0,1.700550628809E9
567.0,241.0,1.700550628815E9
576.0,244.0,1.700550628822E9
583.0,248.0,1.700550628828E9
590.0,252.0,1.700550628836E9
593.0,255.0,1.700550628843E9
595.0,256.0,1.700550628849E9
597.0,259.0,1.700550628856E9
598.0,261.0,1.7005506288630002E9
599.0,265.0,1.700550628871E9
599.0,269.0,1.700550628878E9
599.0,277.0,1.700550628884E9
598.0,287.0,1.700550628891E9
595.0,298.0,1.700550628898E9
591.0,308.0,1.7005506289060001E9
588.0,317.0,1.700550628913E9
583.0,328.0,1.70055062892E9
577.0,343.0,1.700550628926E9
570.0,356.0,1.700550628934E9
564.0,365.0,1.70055062894E9
559.0,372.0,1.700550628948E9
553.0,380.0,1.700550628954E9
545.0,388.0,1.700550628961E9
536.0,396.0,1.700550628968E9
523.0,406.0,1.700550628976E9
509.0,416.0,1.700550628982E9
496.0,424.0,1.70055062899E9
485.0,430.0,1.700550628997E9
471.0,433.0,1.700550629003E9
459.0,436.0,1.700550629011E9
447.0,436.0,1.700550629017E9
438.0,435.0,1.700550629024E9
429.0,432.0,1.700550629032E9
422.0,427.0,1.700550629039E9
413.0,420.0,1.700550629046E9
404.0,411.0,1.700550629053E9
398.0,400.0,1.70055062906E9
388.0,381.0,1.7005506290670002E9
379.0,353.0,1.7005506290740001E9
372.0,324.0,1.700550629081E9
367.0,292.0,1.700550629089E9
366.0,254.0,1.700550629094E9
368.0,220.0,1.700550629101E9
375.0,183.0,1.700550629108E9
386.0,145.0,1.700550629115E9
399.0,114.0,1.7005506291230001E9
414.0,80.0,1.70055062913E9
431.0,54.0,1.700550629136E9
448.0,31.0,1.7005506291430001E9
463.0,20.0,1.70055062915E9
477.0,9.0,1.700550629157E9
488.0,4.0,1.700550629165E9
496.0,1.0,1.700550629172E9
502.0,1.0,1.7005506291790001E9
506.0,1.0,1.700550629186E9
